wmo_index,station_name,country_area,latitude_deg,longitude_deg,station_name_ja
72528,"BUFFALO/GREATER BUFFALO INT., NY.",UNITED STATES OF AMERICA,42.941111111111105,-78.71888888888888,
72529,"ROCHESTER/ROCHESTER-MONROE CO., NY.",UNITED STATES OF AMERICA,43.11666666666667,-77.66666666666667,
72530,"CHICAGO/O'HARE, IL.",UNITED STATES OF AMERICA,41.983333333333334,-87.9,
72531,"RANTOUL/CHANUTE AFB, IL.",UNITED STATES OF AMERICA,40.3,-88.15,
72532,"PEORIA/GREATER PEORIA MUN., IL.",UNITED STATES OF AMERICA,40.666666666666664,-89.68333333333334,
72533,"FORT WAYNE/MUN., BAER FLD., IN.",UNITED STATES OF AMERICA,41.0,-85.2,
72534,"CHICAGO/MIDWAY, IL.",UNITED STATES OF AMERICA,41.78333333333333,-87.75,
72535,"SOUTH BEND/ST.JOSEPH CO., IN.",UNITED STATES OF AMERICA,41.7,-86.31666666666666,
72536,"TOLEDO/EXPRESS, OH.",UNITED STATES OF AMERICA,41.6,-83.8,
72537,"DETROIT/METROPOLITAN, MI.",UNITED STATES OF AMERICA,42.233333333333334,-83.33333333333333,
72539,"LANSING/CAPITAL CITY, MI.",UNITED STATES OF AMERICA,42.766666666666666,-84.6,
72540,"SPICKARD, MO.",UNITED STATES OF AMERICA,40.25,-93.71666666666667,
72542,"BURLINGTON, IA SOUTHEAST IOWA RGNL ARPT",UNITED STATES OF AMERICA,40.783055555555556,-91.125,
72543,"ROCKFORD/GREATER ROCKFORD, IL.",UNITED STATES OF AMERICA,42.2,-89.1,
72544,"MOLINE/QUAD CITY, IL.",UNITED STATES OF AMERICA,41.45,-90.51666666666667,
72545,"CEDAR RAPIDS, IA.",UNITED STATES OF AMERICA,41.88333333333333,-91.7,
72546,"DES MOINES/MUN., IA.",UNITED STATES OF AMERICA,41.53333333333333,-93.65,
72547,"DUBUQUE/MUN., IA.",UNITED STATES OF AMERICA,42.4,-90.7,
72548,"WATERLOO/MUN., IA.",UNITED STATES OF AMERICA,42.55,-92.4,
72549,"FORT DODGE, IA",UNITED STATES OF AMERICA,42.55,-94.18333333333334,
72550,"EPPLEY FIELD, OMAHA, NE.",UNITED STATES OF AMERICA,41.3,-95.9,
72551,"LINCOLN/MUN., NE.",UNITED STATES OF AMERICA,40.85,-96.75,
72552,"GRAND ISLAND/GR. IS. COUNTY, NE.",UNITED STATES OF AMERICA,40.95,-98.31666666666666,
72553,"OMAHA, NE.",UNITED STATES OF AMERICA,41.36666666666667,-96.01666666666667,
72554,"OMAHA/OFFUTT AFB, NE.",UNITED STATES OF AMERICA,41.11666666666667,-95.9,
72556,"NORFOLK/KARL STEFAN, NE.",UNITED STATES OF AMERICA,41.983333333333334,-97.43333333333334,
72557,"SIOUX CITY/MUN., IA.",UNITED STATES OF AMERICA,42.4,-96.38333333333334,
72558,"VALLEY, NE.",UNITED STATES OF AMERICA,41.32,-96.36694444444444,
72561,"SIDNEY/MUN., NE.",UNITED STATES OF AMERICA,41.1,-102.98333333333333,
72562,"NORTH PLATTE/LEE BIRD, NE.",UNITED STATES OF AMERICA,41.132777777777775,-100.7,
72564,"CHEYENNE, WY.",UNITED STATES OF AMERICA,41.15,-104.81666666666666,
72565,"DENVER INTERNATIONAL AIRPORT, CO.",UNITED STATES OF AMERICA,39.86666666666667,-104.66666666666667,
72566,"SCOTTSBLUFF, COUNTY, NE.",UNITED STATES OF AMERICA,41.86666666666667,-103.6,
72567,"VALENTINE/MILLER, NE.",UNITED STATES OF AMERICA,42.86666666666667,-100.55,
72569,"CASPER/NATRONA COUNTY, INTNL, WY.",UNITED STATES OF AMERICA,42.916666666666664,-106.46666666666667,
72570,"CRAIG/CRAIG-MOFFAT A., CO.",UNITED STATES OF AMERICA,40.5,-107.53333333333333,
72572,SALT LAKE CITY/INTNL UT.,UNITED STATES OF AMERICA,40.77222222222222,-111.95527777777778,
72575,"OGDEN, UT",UNITED STATES OF AMERICA,41.19611111111111,-112.01138888888889,
72576,"LANDER/HUNT, WY.",UNITED STATES OF AMERICA,42.81666666666667,-108.73333333333333,
72578,"POCATELLO/MUN., ID.",UNITED STATES OF AMERICA,42.916666666666664,-112.6,
72581,"WENDOVER/AF. AUX. FIELD, UT.",UNITED STATES OF AMERICA,40.733333333333334,-114.03333333333333,
72582,"ELKO, NV.",UNITED STATES OF AMERICA,40.86,-115.74222222222222,
72583,"WINNEMUCCA/MUN., NV.",UNITED STATES OF AMERICA,40.9,-117.8,
72585,"HAYWARD, CA, HAYWARD EXECUTIVE ARPT",UNITED STATES OF AMERICA,37.65888888888889,-122.1211111111111,
72591,"RED BLUFF/MUN., CA.",UNITED STATES OF AMERICA,40.15,-122.25,
72592,"REDDING/MUN, CA",UNITED STATES OF AMERICA,40.5,-122.3,
72593,"SALINAS, CA, SALINAS MUNI ARPT",UNITED STATES OF AMERICA,36.66305555555555,-121.60499999999999,
72594,"EUREKA, CA.",UNITED STATES OF AMERICA,40.8,-124.16666666666667,
72597,"MEDFORD/MEDFORD-JACKSON COUNTY, OR.",UNITED STATES OF AMERICA,42.37694444444445,-122.88222222222221,
72604,"FRANCONIA, NH",UNITED STATES OF AMERICA,44.21666666666667,-71.75,
72605,"CONCORD/MUN., NH.",UNITED STATES OF AMERICA,43.2,-71.5,
72606,"PORTLAND/INTNL. JET PORT, ME.",UNITED STATES OF AMERICA,43.65,-70.31666666666666,
72607,"BANGOR, ME BANGOR INT. ARPT",UNITED STATES OF AMERICA,44.808055555555555,-68.82388888888889,
72608,"EASTPORT, ME.",UNITED STATES OF AMERICA,44.916666666666664,-67.0,
72612,"NEWPORT, VT.",UNITED STATES OF AMERICA,44.93333333333333,-72.2,
72613,"MOUNT WASHINGTON, NH.",UNITED STATES OF AMERICA,44.266666666666666,-71.3,
72614,"ST.JOHNSBURY, VT.",UNITED STATES OF AMERICA,44.416666666666664,-72.01666666666667,
72616,"BERLIN, NH",UNITED STATES OF AMERICA,44.575,-71.17611111111111,
72617,"BURLINGTON/INT., VT.",UNITED STATES OF AMERICA,44.46666666666667,-73.15,
72618,"RUMFORD, ME.",UNITED STATES OF AMERICA,44.53333333333333,-70.53333333333333,
72619,"GREENVILLE, ME.",UNITED STATES OF AMERICA,45.46666666666667,-69.58333333333333,
72632,"WHITE LAKE, MI.",UNITED STATES OF AMERICA,42.69888888888889,-83.4713888888889,
72634,"GAYLORD, MI.",UNITED STATES OF AMERICA,44.9075,-84.71888888888888,
72635,"GRAND RAPIDS/KENT CO., MI.",UNITED STATES OF AMERICA,42.88333333333333,-85.51666666666667,
72636,"MUSKEGON/COUNTY, MI.",UNITED STATES OF AMERICA,43.166666666666664,-86.25,
72637,"FLINT/BISHOP, MI.",UNITED STATES OF AMERICA,42.96666666666667,-83.75,
72638,"HOUGHTON LAKE/ROSCOMMON COUNTY, MI.",UNITED STATES OF AMERICA,44.36666666666667,-84.68333333333334,
72639,"ALPENA/PHELPS COLLINS, MI.",UNITED STATES OF AMERICA,45.06666666666667,-83.56666666666666,
72640,"MILWAUKEE/GEN. MITCHELL, WI.",UNITED STATES OF AMERICA,42.95,-87.9,
72641,MADISON/DANE COUNTY REGIONAL WI.,UNITED STATES OF AMERICA,43.13333333333333,-89.33333333333333,
72643,"LA CROSSE/MUN., WI.",UNITED STATES OF AMERICA,43.86666666666667,-91.25,
72644,"ROCHESTER/MUN., MN.",UNITED STATES OF AMERICA,43.916666666666664,-92.5,
72645,"GREEN BAY/A.-STRAUBEL, WI.",UNITED STATES OF AMERICA,44.49861111111111,-88.11194444444443,
72648,"ESCANABA, MI.",UNITED STATES OF AMERICA,45.75,-87.03333333333333,
72649,"CHANHASSEN, MN.",UNITED STATES OF AMERICA,44.849722222222226,-93.56472222222222,
72650,"SPENCER, IA.",UNITED STATES OF AMERICA,43.166666666666664,-95.15,
72651,"SIOUX FALLS/FOSS FIELD, SD.",UNITED STATES OF AMERICA,43.583333333333336,-96.73333333333333,
72652,"PICKSTOWN, SD.",UNITED STATES OF AMERICA,43.06666666666667,-98.53333333333333,
72653,"CHAMBERLAIN, SD",UNITED STATES OF AMERICA,43.8,-99.31666666666666,
72654,HURON/HURON REGIONAL SD.,UNITED STATES OF AMERICA,44.38333333333333,-98.21666666666667,
72655,"ST.CLOUD/WHITNEY, MN.",UNITED STATES OF AMERICA,45.55,-94.06666666666666,
72656,"PIERRE, SD, PIERRE RGNL ARPT",UNITED STATES OF AMERICA,44.38305555555556,-100.28611111111111,
72658,"MINNEAPOLIS/ST.PAUL INT., MN.",UNITED STATES OF AMERICA,44.88333333333333,-93.21666666666667,
72659,"ABERDEEN/REG., SD.",UNITED STATES OF AMERICA,45.455555555555556,-98.41333333333334,
72661,"REDIG, SD.",UNITED STATES OF AMERICA,45.266666666666666,-103.53333333333333,
72662,"RAPID CITY/REGIONAL AIRPORT, SD.",UNITED STATES OF AMERICA,44.06666666666667,-103.2,
72662,"RAPID CITY WFO, SD.",UNITED STATES OF AMERICA,44.07277777777778,-103.21000000000001,
72665,"GILLETTE/GILLETTE-CAMPBELL COUNTY A., WY.",UNITED STATES OF AMERICA,44.35,-105.53333333333333,
72666,"SHERIDAN/COUNTY, WY.",UNITED STATES OF AMERICA,44.766666666666666,-106.96666666666667,
72669,"RAWLINGS, WY, RAWLINGS MUNI-HARVEY FIELD ARPT",UNITED STATES OF AMERICA,41.80611111111111,-107.2,
72670,"CODY/MUN., WY.",UNITED STATES OF AMERICA,44.516666666666666,-109.01666666666667,
72671,"BIG PINEY, WY",UNITED STATES OF AMERICA,42.56666666666667,-110.1,
72672,"RIVERTON, WY.",UNITED STATES OF AMERICA,43.06472222222222,-108.47666666666667,
72677,"BILLINGS/LOGAN INT., MT",UNITED STATES OF AMERICA,45.8,-108.53333333333333,
72681,"BOISE/MUN., ID.",UNITED STATES OF AMERICA,43.56722222222223,-116.21138888888889,
72683,"BURNS, OR.",UNITED STATES OF AMERICA,43.583333333333336,-118.95,
72688,"PENDLETON, OR.",UNITED STATES OF AMERICA,45.68333333333333,-118.85,
72692,ROBERT FIELD ARPT,UNITED STATES OF AMERICA,44.25388888888889,-121.15,
72693,"EUGENE/MAHLON SWEET, OR.",UNITED STATES OF AMERICA,44.11666666666667,-123.21666666666667,
72694,"SALEM/MCNARY, OR.",UNITED STATES OF AMERICA,44.909166666666664,-123.00833333333334,
72698,"PORTLAND/INT., OR.",UNITED STATES OF AMERICA,45.6,-122.6,
72712,"CARIBOU/MUN., ME.",UNITED STATES OF AMERICA,46.86833333333333,-68.01361111111112,
72713,"PRESQUE ISLE, ME.",UNITED STATES OF AMERICA,46.68333333333333,-68.05,
72741,"PARK FALLS, WI.",UNITED STATES OF AMERICA,45.93333333333333,-90.45,
72743,"MARQUETTE, MI.",UNITED STATES OF AMERICA,46.53333333333333,-87.55,
72744,"HOUGHTON/HOUGHTON COUNTY, MI",UNITED STATES OF AMERICA,47.166666666666664,-88.5,
72745,"DULUTH/INT., MN.",UNITED STATES OF AMERICA,46.833333333333336,-92.18333333333334,
72747,INT.FALLS/FALLS INT. MN.,UNITED STATES OF AMERICA,48.56472222222222,-93.39750000000001,
72750,"PEQUOT LAKE, MN",UNITED STATES OF AMERICA,46.6,-94.31666666666666,
72753,"FARGO/HECTOR FIELD, ND.",UNITED STATES OF AMERICA,46.9,-96.8,
72755,"BEMIDJI/MUN., MN.",UNITED STATES OF AMERICA,47.5,-94.93333333333334,
72756,"WARROAD, MN",UNITED STATES OF AMERICA,48.93333333333333,-95.35,
72757,"GRAND FORKS, ND, GRAND FORKS INT. ARPT",UNITED STATES OF AMERICA,47.94888888888889,-97.17611111111111,
72758,"DEVILS LAKE, ND.",UNITED STATES OF AMERICA,48.1,-98.86666666666666,
72763,"DICKINSON, ND, DICKINSON - THEODORE ROOSEVELT RGNL ARPT",UNITED STATES OF AMERICA,46.79694444444444,-102.80194444444444,
72764,"BISMARCK/MUN., ND.",UNITED STATES OF AMERICA,46.77166666666667,-100.75944444444444,
72765,"ROSEGLEN, ND.",UNITED STATES OF AMERICA,47.75,-101.83333333333333,
72767,"WILLISTON/SLOULIN FIELD INT., ND.",UNITED STATES OF AMERICA,48.18333333333333,-103.63333333333334,
72768,"GLASGOW/INT., MT.",UNITED STATES OF AMERICA,48.20666666666667,-106.62555555555555,
72769,"CUT BANK, MT, CUT BANK MUNI ARPT",UNITED STATES OF AMERICA,48.60805555555556,-112.3761111111111,
72770,"DILLON, MT, DILLON ARPT",UNITED STATES OF AMERICA,45.255,-112.55194444444444,
72772,"HELENA/COUNTY-CITY, MT.",UNITED STATES OF AMERICA,46.6,-112.0,
72773,"MISSOULA / JOHNSON-BELL FIELD, MT.",UNITED STATES OF AMERICA,46.916666666666664,-114.08333333333333,
72774,"BUTTE, MT BERT MOONEY ARPT",UNITED STATES OF AMERICA,45.95305555555556,-112.51305555555555,
72775,"GREAT FALLS/INT., MT.",UNITED STATES OF AMERICA,47.483333333333334,-111.36666666666666,
72776,"GREAT FALLS, MT.",UNITED STATES OF AMERICA,47.46138888888889,-111.38472222222222,
72777,"HAVRE/CITY COUNTY, MT.",UNITED STATES OF AMERICA,48.55,-109.76666666666667,
72779,"KALISPELL/GLACIER PARK INT., MT.",UNITED STATES OF AMERICA,48.3,-114.26666666666667,
72781,"YAKIMA/YAKIMA AIR TERMINAL, WA.",UNITED STATES OF AMERICA,46.56666666666667,-120.53333333333333,
72783,"LEWISTON/LEWISTON-NEZ PERCE CO., ID.",UNITED STATES OF AMERICA,46.38333333333333,-117.01666666666667,
72784,"HANFORD, WA.",UNITED STATES OF AMERICA,46.56666666666667,-119.6,
72785,"SPOKANE/INT., WA.",UNITED STATES OF AMERICA,47.63333333333333,-117.53333333333333,
72786,"SPOKANE, WA.",UNITED STATES OF AMERICA,47.68055555555555,-117.62666666666667,
72787,"DEER PARK, WA, DEER PARK ARPT",UNITED STATES OF AMERICA,47.96888888888889,-117.42111111111112,
72788,"WALLA WALLA, WA",UNITED STATES OF AMERICA,46.03333333333333,-118.33333333333333,
72789,"OMAK, WA.",UNITED STATES OF AMERICA,48.416666666666664,-119.53333333333333,
72790,"EPHRATA, WA, EPHRATA MUNI ARPT",UNITED STATES OF AMERICA,47.303888888888885,-119.51388888888889,
72791,"ASTORIA/CLATSOP, OR.",UNITED STATES OF AMERICA,46.15,-123.88333333333334,
72792,"OLYMPIA, WA.",UNITED STATES OF AMERICA,46.96666666666667,-122.9,
72793,"SEATTLE/S.-TACOMA, WA.",UNITED STATES OF AMERICA,47.45,-122.3,
72797,"QUILLAYUTE, WA.",UNITED STATES OF AMERICA,47.93388888888889,-124.56027777777777,
74001,"REDSTONE ARSENAL, AL.",UNITED STATES OF AMERICA,34.6,-86.63333333333334,
74002,"ABERDEEN PROVING GROUNDS, MD.",UNITED STATES OF AMERICA,39.5,-76.16666666666667,
74003,"DUGWAY PROVING GROUNDS, UT.",UNITED STATES OF AMERICA,40.166666666666664,-112.93333333333334,
74004,YUMA PROVING GROUNDS AZ. (K1Y7),UNITED STATES OF AMERICA,32.87083333333334,-114.335,
74005,"YUMA PROVING GROUNDS, AZ (K1Y8)",UNITED STATES OF AMERICA,32.86361111111111,-114.03305555555555,
74006,"YUMA PROVING GROUNDS, AZ (K1Y9)",UNITED STATES OF AMERICA,32.91861111111111,-113.79805555555555,
74201,"PORT ANGELES/CGAS, WA.",UNITED STATES OF AMERICA,48.13333333333333,-123.4,
74206,"TACOMA/MC CHORD AFB, WA.",UNITED STATES OF AMERICA,47.15,-122.48333333333333,
74207,"FORT LEWIS/GRAY AAF, WA.",UNITED STATES OF AMERICA,47.11666666666667,-122.55,
74230,"MILES CITY, MT",UNITED STATES OF AMERICA,46.43333333333333,-105.86666666666666,
74341,"WOOD LAKE, MN.",UNITED STATES OF AMERICA,44.666666666666664,-95.45,
74357,"BLUE RIVER, WI.",UNITED STATES OF AMERICA,43.21666666666667,-90.53333333333333,
74365,"GRAYING AF RANGE, MI.",UNITED STATES OF AMERICA,44.833333333333336,-84.55,
74370,"FORT DRUM/WHEELER-SACK AAF, NY",UNITED STATES OF AMERICA,44.05,-75.73333333333333,
74389,"GRAY, ME.",UNITED STATES OF AMERICA,43.8925,-70.25722222222223,
74392,"BRUNSWICK/NAS, ME.",UNITED STATES OF AMERICA,43.88333333333333,-69.93333333333334,
74393,"PORTLAND, ME.",UNITED STATES OF AMERICA,43.53333333333333,-70.1,
74413,"SAYLOR CREEK GUNNERY RANGE, ID.",UNITED STATES OF AMERICA,42.53333333333333,-115.7,
74420,"ROOSEVELT, UT",UNITED STATES OF AMERICA,40.3,-109.98333333333333,
74421,"CRAIG, CO",UNITED STATES OF AMERICA,40.5,-107.51666666666667,
74431,"MEDICINE BOW, WY.",UNITED STATES OF AMERICA,41.9,-106.18333333333334,
74433,"MCCOOK, NE.",UNITED STATES OF AMERICA,40.083333333333336,-100.65,
74437,"MERRIMAN, NE.",UNITED STATES OF AMERICA,42.9,-101.7,
74440,"FAIRBURY, NE.",UNITED STATES OF AMERICA,40.1,-97.33333333333333,
74445,"NELIGH, NE.",UNITED STATES OF AMERICA,42.2,-97.8,
74449,"SLATER, IA.",UNITED STATES OF AMERICA,41.9,-93.7,
74455,"QUAD CITY, IA.",UNITED STATES OF AMERICA,41.61138888888889,-90.58166666666666,
74460,"MARSEILLES, IL",UNITED STATES OF AMERICA,41.36666666666667,-88.68333333333334,
74465,DUNNE CRIB IL.,UNITED STATES OF AMERICA,41.78333333333333,-87.53333333333333,
74466,"WOLCOTT, IN.",UNITED STATES OF AMERICA,40.81666666666667,-87.05,
74468,"JEFFERSON PROVING GROUND MADISON, IN.",UNITED STATES OF AMERICA,38.833333333333336,-85.41666666666667,
74480,"VERONA, NY. (AF)",UNITED STATES OF AMERICA,43.13333333333333,-75.6,
74483,"WILMINGTON, VT.",UNITED STATES OF AMERICA,42.88333333333333,-72.88333333333334,
74484,"WEST DOVER, VT.",UNITED STATES OF AMERICA,42.93333333333333,-72.86666666666666,
74486,"NEW YORK/JOHN F. KENNEDY INT., NY.",UNITED STATES OF AMERICA,40.65,-73.78333333333333,
74490,"BEDFORD/HANSCOM AFB, MA.",UNITED STATES OF AMERICA,42.46666666666667,-71.28333333333333,
74491,"CHICOPEE FALLS/WESTOVER AFB, MA.",UNITED STATES OF AMERICA,42.2,-72.53333333333333,
74492,BLUE HILL OBS. MA.,UNITED STATES OF AMERICA,42.21666666666667,-71.11666666666666,
74494,"CHATHAM, MA.",UNITED STATES OF AMERICA,41.65694444444444,-69.9588888888889,
74500,"SHERIDAN, CA",UNITED STATES OF AMERICA,39.0,-121.33333333333333,
74501,"FRESHPOND, CA",UNITED STATES OF AMERICA,38.75,-120.51666666666667,
74504,"PILAR POINT AFS, CA.",UNITED STATES OF AMERICA,37.5,-122.5,
74506,"ALAMEDA/NAS, CA.",UNITED STATES OF AMERICA,37.78333333333333,-122.31666666666666,
74509,"MOUNTAIN VIEW (SUNNY-VALE)/MOFFETT NAS, CA.",UNITED STATES OF AMERICA,37.416666666666664,-122.05,
74516,FAIRFIELD/TRAVIS AFB CA.,UNITED STATES OF AMERICA,38.266666666666666,-121.95,
74521,"DURANGO, CO",UNITED STATES OF AMERICA,37.2,-107.81666666666666,
74530,"GRANADA, CO.",UNITED STATES OF AMERICA,37.766666666666666,-102.18333333333334,
74531,"AIR FORCE ACADEMY, CO.",UNITED STATES OF AMERICA,38.96666666666667,-104.81666666666666,
74532,"LIMON, CO",UNITED STATES OF AMERICA,39.18333333333333,-103.7,
74533,"PLATTEVILLE, CO.",UNITED STATES OF AMERICA,40.18333333333333,-104.71666666666667,
74541,"HAVILAND, KS.",UNITED STATES OF AMERICA,37.65,-99.08333333333333,
74542,"NEODESHA, KS.",UNITED STATES OF AMERICA,37.36666666666667,-95.63333333333334,
74545,"SMOKEY HILL GUNNERY RANGE, KS.",UNITED STATES OF AMERICA,38.65,-97.8,
74546,"HILLSBORO, KS.",UNITED STATES OF AMERICA,38.31666666666667,-97.3,
74550,"CONWAY, MO.",UNITED STATES OF AMERICA,37.516666666666666,-92.7,
74551,"LATHROP, MO.",UNITED STATES OF AMERICA,39.583333333333336,-94.18333333333334,
74556,"WINCHESTER, IL.",UNITED STATES OF AMERICA,39.65,-90.48333333333333,
74560,"LINCOLN, IL.",UNITED STATES OF AMERICA,40.151666666666664,-89.33833333333332,
74570,"DAYTON/WRIGHT-PATTERSON AFB, OH.",UNITED STATES OF AMERICA,39.833333333333336,-84.05,
74589,"CHESAPEAKE, VA.",UNITED STATES OF AMERICA,36.9,-75.71666666666667,
74594,"CAMP SPRINGS/ANDREWS AFB, MD.",UNITED STATES OF AMERICA,38.81666666666667,-76.85,
74595,"OCEAN CITY, MD.",UNITED STATES OF AMERICA,38.333333333333336,-75.08333333333333,
74598,"LANGLEY AFB, VA.",UNITED STATES OF AMERICA,37.083333333333336,-76.35,
74604,"VANDENBERG AFB, CA.",UNITED STATES OF AMERICA,34.78333333333333,-120.53333333333333,
74606,SOUTH VANDENBERG AFB CA.,UNITED STATES OF AMERICA,34.65,-120.56666666666666,
74611,"BICYCLE LAKE AAF, CA",UNITED STATES OF AMERICA,35.28333333333333,-116.61666666666666,
74612,"CHINA LAKE, NAF, CA.",UNITED STATES OF AMERICA,35.68333333333333,-117.68333333333334,
74614,"INDIAN SPRINGS GUNNERY RANGE, NV.",UNITED STATES OF AMERICA,36.53333333333333,-115.9,
74618,"CUDDLEBACK GUNNERY RANGE, CA.",UNITED STATES OF AMERICA,35.266666666666666,-117.43333333333334,
74619,"SUPERIOR VALLEY GUNNERY RANGE, CA",UNITED STATES OF AMERICA,36.333333333333336,-117.1,
74626,"WFO PHOENIX, AZ.",UNITED STATES OF AMERICA,33.45,-111.95,
74629,"WHITE SANDS, NM.",UNITED STATES OF AMERICA,32.4,-106.33333333333333,
74630,"STALLION AAF, NM",UNITED STATES OF AMERICA,33.81666666666667,-106.66666666666667,
74631,"WHITE SANDS MISSILE RANGE SITE NO.32, NM",UNITED STATES OF AMERICA,33.166666666666664,-106.48333333333333,
74635,"AZTEC, NM.",UNITED STATES OF AMERICA,36.833333333333336,-107.9,
74638,"MELROSE GUNNERY RANGE, NM.",UNITED STATES OF AMERICA,34.3,-103.8,
74640,"VICI, OK.",UNITED STATES OF AMERICA,36.06666666666667,-99.21666666666667,
74641,"GAGE, OK, GAGE ARPT",UNITED STATES OF AMERICA,36.29694444444444,-99.775,
74647,"LAMONT, OK.",UNITED STATES OF AMERICA,36.68333333333333,-97.46666666666667,
74648,"HASKELL, OK.",UNITED STATES OF AMERICA,35.8,-95.78333333333333,
74649,"PURCELL, OK.",UNITED STATES OF AMERICA,34.983333333333334,-97.51666666666667,
74662,"BLOOMFIELD, MO.",UNITED STATES OF AMERICA,36.88333333333333,-89.96666666666667,
74671,"FORT CAMPBELL AAF, KY.",UNITED STATES OF AMERICA,36.666666666666664,-87.5,
74693,"FORT BRAGG / SIMMONS AAF, NC.",UNITED STATES OF AMERICA,35.13333333333333,-78.93333333333334,
74695,"DARE COUNTY GUNNERY RANGE, NC.",UNITED STATES OF AMERICA,35.666666666666664,-75.9,
74699,"FRYING PAN SHOALS, NC.",UNITED STATES OF AMERICA,33.483333333333334,-77.58333333333333,
74702,"LEMOORE, CA. (NAS)",UNITED STATES OF AMERICA,36.333333333333336,-119.95,
74718,"SALTON SEA, CA. (AFS)",UNITED STATES OF AMERICA,33.21666666666667,-115.86666666666666,
74724,"GILA BEND AAF, AZ.",UNITED STATES OF AMERICA,32.43333333333333,-112.68333333333334,
74730,"SANDERSON, TX.",UNITED STATES OF AMERICA,30.166666666666668,-102.41666666666667,
74731,"TUCUMCARI, NM.",UNITED STATES OF AMERICA,35.083333333333336,-103.61666666666666,
74732,"HOLLOMAN AFB, NM",UNITED STATES OF AMERICA,32.85,-106.1,
74733,"NORTHRUP LANDING STRIP, NM",UNITED STATES OF AMERICA,33.9,-106.4,
74734,WHITE SANDS MISSILE RANGE SITE NO.39,UNITED STATES OF AMERICA,32.63333333333333,-106.4,
74735,"JAYTON, TX.",UNITED STATES OF AMERICA,33.016666666666666,-100.98333333333333,
74736,"DALHART, TX, DALHART MUNI ARPT",UNITED STATES OF AMERICA,36.02305555555555,-102.54694444444445,
74739,FORT WORTH MEACHAM INT. ARPT,UNITED STATES OF AMERICA,32.81888888888889,-97.3611111111111,
74740,"JUNCTION/KIMBLE COUNTY A., TX.",UNITED STATES OF AMERICA,30.5,-99.76666666666667,
74745,"AUSTIN-BERGSTROM INTL AIRPORT, TX.",UNITED STATES OF AMERICA,30.183333333333334,-97.68333333333334,
74746,"COLLEGE STATION, TX, EASTERWOOD FIELD ARPT",UNITED STATES OF AMERICA,30.588055555555556,-96.36388888888888,
74750,"PALESTINE, TX.",UNITED STATES OF AMERICA,31.783333333333335,-95.71666666666667,
74752,"DEQUEEN, AR.",UNITED STATES OF AMERICA,34.11666666666667,-94.28333333333333,
74753,"WINNFIELD, LA.",UNITED STATES OF AMERICA,31.9,-92.78333333333333,
74754,"ENGLAND AFB, LA.",UNITED STATES OF AMERICA,31.316666666666666,-92.55,
74755,"CLAIBORNE RANGE, LA. (AFS)",UNITED STATES OF AMERICA,31.133333333333333,-92.56666666666666,
74756,"GAINSVILLE, FL GAINSVILLE RGNL ARPT",UNITED STATES OF AMERICA,29.69,-82.27194444444444,
74757,"GULFPORT, MS, GULFPORT-BILOXI INT. ARPT",UNITED STATES OF AMERICA,30.40694444444444,-89.07,
74758,"GREENWOOD, MS, GREENWOOD-LEFLORE ARPT",UNITED STATES OF AMERICA,33.49611111111111,-90.08388888888888,
74759,"HATTIESBURG, MS, HATTIESBURG BOBBY L CHAIN MUNI ARPT",UNITED STATES OF AMERICA,31.265,-89.25305555555556,
74768,"GREENVILLE, MS MID DELTA RGNL ARPT",UNITED STATES OF AMERICA,33.48305555555556,-90.98611111111111,
74769,"OKOLONA, MS.",UNITED STATES OF AMERICA,34.083333333333336,-88.86666666666666,
74775,"TYNDALL AFB, FL.",UNITED STATES OF AMERICA,30.066666666666666,-85.58333333333333,
74777,"HURLBURT FIELD, FL. (AF)",UNITED STATES OF AMERICA,30.416666666666668,-86.68333333333334,
74778,"EGLIN AFB RANGE NO.52, FL.",UNITED STATES OF AMERICA,30.566666666666666,-86.31666666666666,
74780,"FORT STEWART RESERVATION, GA",UNITED STATES OF AMERICA,31.9,-81.63333333333334,
74781,"MOODY AFB, GA",UNITED STATES OF AMERICA,30.966666666666665,-83.2,
74782,"JACKSONVILLE, FL CRAIG MUNI ARPT",UNITED STATES OF AMERICA,30.33611111111111,-81.515,
74783,"FORT LAUDERDALE, FL, FORT LAUDERDALE-HOLYWOOD INT. ARPT",UNITED STATES OF AMERICA,26.071944444444444,-80.1538888888889,
74787,"DAYTONA BEACH, FL, DAYTONA BEACH INT. ARPT",UNITED STATES OF AMERICA,29.176944444444445,-81.06,
74788,"MACDILL AFB, FL.",UNITED STATES OF AMERICA,27.85,-82.5,
74790,"SHAW AFB, SC.",UNITED STATES OF AMERICA,33.96666666666667,-80.48333333333333,
74791,"MYRTLE BEACH AFB, SC.",UNITED STATES OF AMERICA,33.68333333333333,-78.93333333333334,
74792,"POINSETT RANGE, SUMPTER SC.",UNITED STATES OF AMERICA,33.85,-80.48333333333333,
74793,"VERO BEACH, FL, VERO BEACH MUNI ARPT",UNITED STATES OF AMERICA,27.65611111111111,-80.41805555555555,
74794,"CAPE KENNEDY, FL.",UNITED STATES OF AMERICA,28.466666666666665,-80.55,
74795,"COCOA/PATRICK AFB, FL.",UNITED STATES OF AMERICA,28.233333333333334,-80.6,
74796,"AVON PARK GUNNERY RANGE, FL.",UNITED STATES OF AMERICA,27.65,-81.33333333333333,
